levn (0.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/levn/package.json
lodash._baseisequal (3.0.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._baseisequal/package.json
lodash._bindcallback (3.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._bindcallback/package.json
lodash._getnative (3.9.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._getnative/package.json
lodash.isarguments (3.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isarguments/package.json
lodash.isarray (3.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isarray/package.json
lodash.isequal (3.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isequal/package.json
lodash.istypedarray (3.0.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.istypedarray/package.json
lodash.keys (3.1.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.keys/package.json
magic-string (0.14.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/buble/node_modules/magic-string/package.json
magic-string (0.22.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/magic-string/package.json
mapbox-gl (0.44.1)	see license in license.txt	node_modules/mapbox-gl/package.json
marked (0.3.12)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/marked/package.json
merge-source-map (1.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/merge-source-map/package.json
minimist (0.0.8)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/@mapbox/mapbox-gl-style-spec/node_modules/minimist/package.json
minimist (1.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/minimist/package.json
ms (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ms/package.json
multi-stage-sourcemap (0.2.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/multi-stage-sourcemap/package.json
ng2-dragula (1.5.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ng2-dragula/package.json
ngx-color-picker (5.3.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ngx-color-picker/package.json
ngx-md (3.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ngx-md/package.json
ngx-uploader (4.2.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ngx-uploader/package.json
nomnom (1.8.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/nomnom/LICENSE
object-assign (4.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/object-assign/package.json
object-inspect (1.4.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/object-inspect/package.json
object-keys (1.0.11)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/object-keys/package.json
optionator (0.8.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/optionator/package.json
os-homedir (1.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/os-homedir/package.json
package-json-versionify (1.0.4)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/package-json-versionify/package.json
path-parse (1.0.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/path-parse/package.json
pbf (3.1.0)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/pbf/package.json
prelude-ls (1.1.2)	MIT (https://raw.github.com/gkz/prelude-ls/master/LICENSE)	node_modules/prelude-ls/package.json
prismjs (1.11.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/prismjs/package.json
process-nextick-args (1.0.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/process-nextick-args/package.json
process-nextick-args (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/through2/node_modules/process-nextick-args/package.json
protocol-buffers-schema (2.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/protocol-buffers-schema/package.json
quickselect (1.0.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/quickselect/package.json
quote-stream (1.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/quote-stream/package.json
readable-stream (2.3.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/readable-stream/package.json
readable-stream (2.3.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/through2/node_modules/readable-stream/package.json
resolve-protobuf-schema (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/resolve-protobuf-schema/package.json
resolve (1.5.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/resolve/package.json
rw (1.3.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/rw/package.json
