json5 (0.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/json5/package.json
jsonify (0.0.0)	public domain	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/har-validator/node_modules/ajv/node_modules/json-stable-stringify/node_modules/jsonify/package.json
jsonlint-lines-primitives (1.6.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jsonlint-lines-primitives/README.md
jsonwebtoken (7.4.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/express-jwt/node_modules/jsonwebtoken/package.json
jsonwebtoken (8.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jsonwebtoken/package.json
jsprim (1.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/http-signature/node_modules/jsprim/package.json
jsprim (1.4.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/sqlite3/node_modules/jsprim/package.json
jwa (1.1.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jwa/package.json
jws (3.1.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jws/package.json
lodash._baseisequal (3.0.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._baseisequal/package.json
lodash._bindcallback (3.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._bindcallback/package.json
lodash._getnative (3.9.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._getnative/package.json
lodash.get (4.4.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.get/package.json
lodash.includes (4.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.includes/package.json
lodash.isarguments (3.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isarguments/package.json
lodash.isarray (3.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isarray/package.json
lodash.isboolean (3.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isboolean/package.json
